37.80,3500.00,3547.79,64.15
37.85,3500.00,3547.31,64.06
37.90,3500.00,3547.09,63.89
37.95,3500.00,3547.04,63.67
38.00,3500.00,3546.63,63.55
38.05,3500.00,3546.55,63.35
38.10,3500.00,3546.27,63.20
38.15,3500.00,3545.01,63.34
38.20,3500.00,3544.91,63.15
38.25,3500.00,3544.46,63.06
38.30,3500.00,3544.14,62.93
38.35,3500.00,3543.73,62.83
38.40,3500.00,3543.55,62.67
38.45,3500.00,3543.32,62.52
38.50,3500.00,3542.95,62.42
38.55,3500.00,3542.66,62.29
38.60,3500.00,3542.32,62.18
38.65,3500.00,3542.06,62.04
38.70,3500.00,3541.90,61.88
38.75,3500.00,3541.56,61.77
38.80,3500.00,3541.28,61.65
38.85,3500.00,3540.87,61.57
38.90,3500.00,3540.62,61.44
38.95,3500.00,3540.39,61.30
39.00,3500.00,3540.02,61.21
39.05,3500.00,3539.77,61.09
39.10,3500.00,3539.53,60.96
39.15,3500.00,3538.91,60.95
39.20,3500.00,3538.46,60.89
39.25,3500.00,3538.34,60.73
39.30,3500.00,3538.07,60.62
39.35,3500.00,3537.72,60.54
39.40,3500.00,3537.63,60.37
39.45,3500.00,3537.40,60.26
39.50,3500.00,3537.28,60.11
39.55,3500.00,3537.22,59.94
39.60,3500.00,3537.11,59.79
39.65,3500.00,3536.80,59.69
39.70,3500.00,3536.46,59.61
39.75,3500.00,3535.69,59.66
39.80,3500.00,3534.95,59.70
39.85,3500.00,3534.70,59.60
39.90,3500.00,3534.52,59.48
39.95,3500.00,3534.34,59.36
40.00,3500.00,3534.28,59.21
40.05,3500.00,3534.26,59.04
40.10,3500.00,3533.90,58.98
40.15,3500.00,3533.35,58.98
40.20,3500.00,3532.84,58.96
40.25,3500.00,3532.44,58.92
